Instance,Model,flatBoolConstraints,flatTime,evaluatedReifiedConstraints,flatIntVars,solveTime,propagators,variables,boolVariables,baseMem,backjumps,trailMem,flatIntConstraints,time,flatBoolVars,nogoods,optTime,initTime,method,failures,paths,objective,restarts,eliminatedImplications,randomSeed,intVars,nSolutions,evaluatedHalfReifiedConstraints,peakMem,propagations,peakDepth,nodes
data/knapsack-300-8.dzn,Length-4 NoGood detection,383824,32.7698,3164,1382, , , , , , , ,4767, ,5094, , , ,"satisfy", ,0, , ,434, , ,39244,1046, , , , 
data/knapsack-300-8.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
data/knapsack-300-9.dzn,Model with manual Dominance,9044,1.14187,9169,301,3598.858,32408,34944,34641,0.00,637849,0.28,23488,3599.129,9169,48327450,3411.145,0.271,"maximize",48327450,0,21070,247, ,1578928476,301,1, ,0.00,20772065359,24,48968470
data/knapsack-300-9.dzn,Model without without Dominance, ,0.0810834, ,301,3599.919,92,23029,22726,0.00,0,0.02,91,3599.930, ,46088045,3304.898,0.011,"maximize",46088045,0,5315,171, ,1578932075,301,1, ,0.00,286922005,64,46097144
data/knapsack-300-9.dzn,Length-2 NoGood detection,1625,0.394035,1780,1000,5.418,2472,18757,17753,0.00,36175,0.08,2821,5.537,2926,22779, ,0.119,"satisfy",22779,0, ,0,252,1578935676,1002,14232,682,0.00,10756189,85,74079
data/knapsack-300-9.dzn,Model with length-2 NoGoods,14232,0.428965,456,301,3594.034,92,38295,37992,0.00,78828,0.02,578,3594.144,487,58385565,2637.222,0.110,"maximize",58385565,0,18969,136, ,1578935682,301,1,31,0.00,441894732,28,58466929
data/knapsack-300-9.dzn,Length-3 NoGood detection,16520,1.16568,2743,1357,380.850,3004,42915,41553,0.00,1036348,0.12,4314,381.102,4552,1582868, ,0.252,"satisfy",1582868,0, ,0,426,1578939278,1360,406796,1030,0.00,714732378,265,3641659
data/knapsack-300-9.dzn,Model with length-3 NoGoods,421028,14.8164,595,301,398.177,92,429588,429285,0.00,55911,0.01,687,399.807,596,7496410,398.146,1.630,"maximize",7496410,0,22275,51, ,1578939680,301,1,1,0.00,41356283,20,7552889
data/knapsack-300-9.dzn,Length-4 NoGood detection,423427,35.3787,3154,1366, , , , , , , ,4733, ,5074, , , ,"satisfy", ,0, , ,426, , ,0,1030, , , , 
data/knapsack-300-9.dzn,Model with length-4 NoGoods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
